country,currency,supermarket,id,ean,name,brand,category,url,image_links
ES,EUR,EROSKI-MARKETPLACE,26885657,8431305034179,"Accesorio para nintendo Switch 2, deluxe travel case BLACKFIRE",BLACKFIRE,Electrónica > Consolas y videojuegos > Consolas > Nintendo Switch,https://supermercado.eroski.es/es/productdetail/26885657-accesorio-para-nintendo-switch-2-deluxe-travel-case-blackfire/,https://supermercado.eroski.es/images/26885657_x.jpg
ES,EUR,EROSKI-MARKETPLACE,26885657,8431305034179,"Accesorio para nintendo Switch 2, deluxe travel case BLACKFIRE",BLACKFIRE,Electrónica > Consolas y videojuegos > Consolas > Nintendo Switch,https://supermercado.eroski.es/es/productdetail/26885657-accesorio-para-nintendo-switch-2-deluxe-travel-case-blackfire/,https://supermercado.eroski.es/images/26885657_2_x.jpg
ES,EUR,EROSKI-MARKETPLACE,26885657,8431305034179,"Accesorio para nintendo Switch 2, deluxe travel case BLACKFIRE",BLACKFIRE,Electrónica > Consolas y videojuegos > Consolas > Nintendo Switch,https://supermercado.eroski.es/es/productdetail/26885657-accesorio-para-nintendo-switch-2-deluxe-travel-case-blackfire/,https://supermercado.eroski.es/images/26885657_3_x.jpg
ES,EUR,EROSKI-MARKETPLACE,26885657,8431305034179,"Accesorio para nintendo Switch 2, deluxe travel case BLACKFIRE",BLACKFIRE,Electrónica > Consolas y videojuegos > Consolas > Nintendo Switch,https://supermercado.eroski.es/es/productdetail/26885657-accesorio-para-nintendo-switch-2-deluxe-travel-case-blackfire/,https://supermercado.eroski.es/images/26885657_4_x.jpg
ES,EUR,EROSKI-MARKETPLACE,mp12018,5055277036912,Atlus Persona 5 Royal Estándar PlayStation 4,ATLUS,Electrónica > Consolas y videojuegos > Juegos > Juegos PlayStation,https://supermercado.eroski.es/es/productdetail/mp12018-atlus-persona-5-royal-estandar-playstation-4/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP12018_1_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp12018,5055277036912,Atlus Persona 5 Royal Estándar PlayStation 4,ATLUS,Electrónica > Consolas y videojuegos > Juegos > Juegos PlayStation,https://supermercado.eroski.es/es/productdetail/mp12018-atlus-persona-5-royal-estandar-playstation-4/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP12018_2_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp12018,5055277036912,Atlus Persona 5 Royal Estándar PlayStation 4,ATLUS,Electrónica > Consolas y videojuegos > Juegos > Juegos PlayStation,https://supermercado.eroski.es/es/productdetail/mp12018-atlus-persona-5-royal-estandar-playstation-4/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP12018_3_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp12018,5055277036912,Atlus Persona 5 Royal Estándar PlayStation 4,ATLUS,Electrónica > Consolas y videojuegos > Juegos > Juegos PlayStation,https://supermercado.eroski.es/es/productdetail/mp12018-atlus-persona-5-royal-estandar-playstation-4/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP12018_4_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp12018,5055277036912,Atlus Persona 5 Royal Estándar PlayStation 4,ATLUS,Electrónica > Consolas y videojuegos > Juegos > Juegos PlayStation,https://supermercado.eroski.es/es/productdetail/mp12018-atlus-persona-5-royal-estandar-playstation-4/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP12018_5_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp12018,5055277036912,Atlus Persona 5 Royal Estándar PlayStation 4,ATLUS,Electrónica > Consolas y videojuegos > Juegos > Juegos PlayStation,https://supermercado.eroski.es/es/productdetail/mp12018-atlus-persona-5-royal-estandar-playstation-4/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP12018_6_x.webp
ES,EUR,EROSKI-MARKETPLACE,25622549,3550190400878,"Bol de vidrio DURALEX, 14x14x5,5cm",DURALEX,"Hogar, bricolaje y textil > Menaje > Platos y vajillas",https://supermercado.eroski.es/es/productdetail/25622549-bol-de-vidrio-duralex-14x14x55cm/,
ES,EUR,EROSKI-MARKETPLACE,19897503,8431305027201,"Cable de carga USB A a MicroUSB para mandos Dualshock PS4, 3 m",ARDISTEL,Electrónica > Consolas y videojuegos > Consolas > PlayStation,https://supermercado.eroski.es/es/productdetail/19897503-cable-de-carga-usb-a-a-microusb-para-mandos-dualshock-ps4-3-m/,https://supermercado.eroski.es/images/19897503_x.jpg
ES,EUR,EROSKI-MARKETPLACE,19897503,8431305027201,"Cable de carga USB A a MicroUSB para mandos Dualshock PS4, 3 m",ARDISTEL,Electrónica > Consolas y videojuegos > Consolas > PlayStation,https://supermercado.eroski.es/es/productdetail/19897503-cable-de-carga-usb-a-a-microusb-para-mandos-dualshock-ps4-3-m/,https://supermercado.eroski.es/images/19897503_2_x.jpg
ES,EUR,EROSKI-MARKETPLACE,mp12021,0711719763994,"Sony Gran Turismo 7, Standard Edition Estándar Plurilingüe PlayStation 4",SONY,Electrónica > Consolas y videojuegos > Juegos > Juegos PlayStation,https://supermercado.eroski.es/es/productdetail/mp12021-sony-gran-turismo-7-standard-edition-estandar-plurilingue-playstation-4/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP12021_1_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp12021,0711719763994,"Sony Gran Turismo 7, Standard Edition Estándar Plurilingüe PlayStation 4",SONY,Electrónica > Consolas y videojuegos > Juegos > Juegos PlayStation,https://supermercado.eroski.es/es/productdetail/mp12021-sony-gran-turismo-7-standard-edition-estandar-plurilingue-playstation-4/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP12021_2_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp12021,0711719763994,"Sony Gran Turismo 7, Standard Edition Estándar Plurilingüe PlayStation 4",SONY,Electrónica > Consolas y videojuegos > Juegos > Juegos PlayStation,https://supermercado.eroski.es/es/productdetail/mp12021-sony-gran-turismo-7-standard-edition-estandar-plurilingue-playstation-4/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP12021_3_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp12021,0711719763994,"Sony Gran Turismo 7, Standard Edition Estándar Plurilingüe PlayStation 4",SONY,Electrónica > Consolas y videojuegos > Juegos > Juegos PlayStation,https://supermercado.eroski.es/es/productdetail/mp12021-sony-gran-turismo-7-standard-edition-estandar-plurilingue-playstation-4/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP12021_4_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp12021,0711719763994,"Sony Gran Turismo 7, Standard Edition Estándar Plurilingüe PlayStation 4",SONY,Electrónica > Consolas y videojuegos > Juegos > Juegos PlayStation,https://supermercado.eroski.es/es/productdetail/mp12021-sony-gran-turismo-7-standard-edition-estandar-plurilingue-playstation-4/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP12021_5_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp12021,0711719763994,"Sony Gran Turismo 7, Standard Edition Estándar Plurilingüe PlayStation 4",SONY,Electrónica > Consolas y videojuegos > Juegos > Juegos PlayStation,https://supermercado.eroski.es/es/productdetail/mp12021-sony-gran-turismo-7-standard-edition-estandar-plurilingue-playstation-4/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP12021_6_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp11836,0045496453442,"Nintendo Switch OLED videoconsola portátil 17,8 cm (7"") 64 GB Pantalla táctil Wifi",NINTENDO,Electrónica > Consolas y videojuegos > Consolas > Nintendo Switch,https://supermercado.eroski.es/es/productdetail/mp11836-nintendo-switch-oled-videoconsola-portatil-178-cm-7-64-gb-pantalla-tactil-wifi/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP11836_1_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp11836,0045496453442,"Nintendo Switch OLED videoconsola portátil 17,8 cm (7"") 64 GB Pantalla táctil Wifi",NINTENDO,Electrónica > Consolas y videojuegos > Consolas > Nintendo Switch,https://supermercado.eroski.es/es/productdetail/mp11836-nintendo-switch-oled-videoconsola-portatil-178-cm-7-64-gb-pantalla-tactil-wifi/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP11836_2_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp11836,0045496453442,"Nintendo Switch OLED videoconsola portátil 17,8 cm (7"") 64 GB Pantalla táctil Wifi",NINTENDO,Electrónica > Consolas y videojuegos > Consolas > Nintendo Switch,https://supermercado.eroski.es/es/productdetail/mp11836-nintendo-switch-oled-videoconsola-portatil-178-cm-7-64-gb-pantalla-tactil-wifi/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP11836_3_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp11836,0045496453442,"Nintendo Switch OLED videoconsola portátil 17,8 cm (7"") 64 GB Pantalla táctil Wifi",NINTENDO,Electrónica > Consolas y videojuegos > Consolas > Nintendo Switch,https://supermercado.eroski.es/es/productdetail/mp11836-nintendo-switch-oled-videoconsola-portatil-178-cm-7-64-gb-pantalla-tactil-wifi/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP11836_4_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp11836,0045496453442,"Nintendo Switch OLED videoconsola portátil 17,8 cm (7"") 64 GB Pantalla táctil Wifi",NINTENDO,Electrónica > Consolas y videojuegos > Consolas > Nintendo Switch,https://supermercado.eroski.es/es/productdetail/mp11836-nintendo-switch-oled-videoconsola-portatil-178-cm-7-64-gb-pantalla-tactil-wifi/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP11836_5_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp11836,0045496453442,"Nintendo Switch OLED videoconsola portátil 17,8 cm (7"") 64 GB Pantalla táctil Wifi",NINTENDO,Electrónica > Consolas y videojuegos > Consolas > Nintendo Switch,https://supermercado.eroski.es/es/productdetail/mp11836-nintendo-switch-oled-videoconsola-portatil-178-cm-7-64-gb-pantalla-tactil-wifi/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP11836_6_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp12019,5055277039425,SEGA Yakuza : Like a Dragon - Day Ichi Edition - Day One Day One (Primer día) Play,SEGA,Electrónica > Consolas y videojuegos > Juegos > Juegos PlayStation,https://supermercado.eroski.es/es/productdetail/mp12019-sega-yakuza--like-a-dragon---day-ichi-edition---day-one-day-one-primer-dia-play/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP12019_1_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp12019,5055277039425,SEGA Yakuza : Like a Dragon - Day Ichi Edition - Day One Day One (Primer día) Play,SEGA,Electrónica > Consolas y videojuegos > Juegos > Juegos PlayStation,https://supermercado.eroski.es/es/productdetail/mp12019-sega-yakuza--like-a-dragon---day-ichi-edition---day-one-day-one-primer-dia-play/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP12019_2_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp12019,5055277039425,SEGA Yakuza : Like a Dragon - Day Ichi Edition - Day One Day One (Primer día) Play,SEGA,Electrónica > Consolas y videojuegos > Juegos > Juegos PlayStation,https://supermercado.eroski.es/es/productdetail/mp12019-sega-yakuza--like-a-dragon---day-ichi-edition---day-one-day-one-primer-dia-play/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP12019_3_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp12019,5055277039425,SEGA Yakuza : Like a Dragon - Day Ichi Edition - Day One Day One (Primer día) Play,SEGA,Electrónica > Consolas y videojuegos > Juegos > Juegos PlayStation,https://supermercado.eroski.es/es/productdetail/mp12019-sega-yakuza--like-a-dragon---day-ichi-edition---day-one-day-one-primer-dia-play/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP12019_4_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp12019,5055277039425,SEGA Yakuza : Like a Dragon - Day Ichi Edition - Day One Day One (Primer día) Play,SEGA,Electrónica > Consolas y videojuegos > Juegos > Juegos PlayStation,https://supermercado.eroski.es/es/productdetail/mp12019-sega-yakuza--like-a-dragon---day-ichi-edition---day-one-day-one-primer-dia-play/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP12019_5_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp12019,5055277039425,SEGA Yakuza : Like a Dragon - Day Ichi Edition - Day One Day One (Primer día) Play,SEGA,Electrónica > Consolas y videojuegos > Juegos > Juegos PlayStation,https://supermercado.eroski.es/es/productdetail/mp12019-sega-yakuza--like-a-dragon---day-ichi-edition---day-one-day-one-primer-dia-play/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP12019_6_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp11709,0045496426972,"Nintendo Super Mario 3D World + Bowser’s Fury Estándar+Complemento Inglés, Italian",NINTENDO,Electrónica > Consolas y videojuegos > Juegos > Juegos Nintendo Switch,https://supermercado.eroski.es/es/productdetail/mp11709-nintendo-super-mario-3d-world--bowsers-fury-estandarcomplemento-ingles-italian/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP11709_1_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp11709,0045496426972,"Nintendo Super Mario 3D World + Bowser’s Fury Estándar+Complemento Inglés, Italian",NINTENDO,Electrónica > Consolas y videojuegos > Juegos > Juegos Nintendo Switch,https://supermercado.eroski.es/es/productdetail/mp11709-nintendo-super-mario-3d-world--bowsers-fury-estandarcomplemento-ingles-italian/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP11709_2_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp11709,0045496426972,"Nintendo Super Mario 3D World + Bowser’s Fury Estándar+Complemento Inglés, Italian",NINTENDO,Electrónica > Consolas y videojuegos > Juegos > Juegos Nintendo Switch,https://supermercado.eroski.es/es/productdetail/mp11709-nintendo-super-mario-3d-world--bowsers-fury-estandarcomplemento-ingles-italian/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP11709_3_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp11709,0045496426972,"Nintendo Super Mario 3D World + Bowser’s Fury Estándar+Complemento Inglés, Italian",NINTENDO,Electrónica > Consolas y videojuegos > Juegos > Juegos Nintendo Switch,https://supermercado.eroski.es/es/productdetail/mp11709-nintendo-super-mario-3d-world--bowsers-fury-estandarcomplemento-ingles-italian/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP11709_4_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp11709,0045496426972,"Nintendo Super Mario 3D World + Bowser’s Fury Estándar+Complemento Inglés, Italian",NINTENDO,Electrónica > Consolas y videojuegos > Juegos > Juegos Nintendo Switch,https://supermercado.eroski.es/es/productdetail/mp11709-nintendo-super-mario-3d-world--bowsers-fury-estandarcomplemento-ingles-italian/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP11709_5_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp11709,0045496426972,"Nintendo Super Mario 3D World + Bowser’s Fury Estándar+Complemento Inglés, Italian",NINTENDO,Electrónica > Consolas y videojuegos > Juegos > Juegos Nintendo Switch,https://supermercado.eroski.es/es/productdetail/mp11709-nintendo-super-mario-3d-world--bowsers-fury-estandarcomplemento-ingles-italian/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP11709_6_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp11828,0045496452681,"Nintendo Switch Lite videoconsola portátil 14 cm (5.5"") 32 GB Pantalla táctil Wifi",NINTENDO,Electrónica > Consolas y videojuegos > Consolas > Nintendo Switch,https://supermercado.eroski.es/es/productdetail/mp11828-nintendo-switch-lite-videoconsola-portatil-14-cm-55-32-gb-pantalla-tactil-wifi/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP11828_1_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp11828,0045496452681,"Nintendo Switch Lite videoconsola portátil 14 cm (5.5"") 32 GB Pantalla táctil Wifi",NINTENDO,Electrónica > Consolas y videojuegos > Consolas > Nintendo Switch,https://supermercado.eroski.es/es/productdetail/mp11828-nintendo-switch-lite-videoconsola-portatil-14-cm-55-32-gb-pantalla-tactil-wifi/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP11828_2_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp11828,0045496452681,"Nintendo Switch Lite videoconsola portátil 14 cm (5.5"") 32 GB Pantalla táctil Wifi",NINTENDO,Electrónica > Consolas y videojuegos > Consolas > Nintendo Switch,https://supermercado.eroski.es/es/productdetail/mp11828-nintendo-switch-lite-videoconsola-portatil-14-cm-55-32-gb-pantalla-tactil-wifi/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP11828_3_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp11828,0045496452681,"Nintendo Switch Lite videoconsola portátil 14 cm (5.5"") 32 GB Pantalla táctil Wifi",NINTENDO,Electrónica > Consolas y videojuegos > Consolas > Nintendo Switch,https://supermercado.eroski.es/es/productdetail/mp11828-nintendo-switch-lite-videoconsola-portatil-14-cm-55-32-gb-pantalla-tactil-wifi/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP11828_4_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp11828,0045496452681,"Nintendo Switch Lite videoconsola portátil 14 cm (5.5"") 32 GB Pantalla táctil Wifi",NINTENDO,Electrónica > Consolas y videojuegos > Consolas > Nintendo Switch,https://supermercado.eroski.es/es/productdetail/mp11828-nintendo-switch-lite-videoconsola-portatil-14-cm-55-32-gb-pantalla-tactil-wifi/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP11828_5_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp11828,0045496452681,"Nintendo Switch Lite videoconsola portátil 14 cm (5.5"") 32 GB Pantalla táctil Wifi",NINTENDO,Electrónica > Consolas y videojuegos > Consolas > Nintendo Switch,https://supermercado.eroski.es/es/productdetail/mp11828-nintendo-switch-lite-videoconsola-portatil-14-cm-55-32-gb-pantalla-tactil-wifi/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP11828_6_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp39625,4718487719235,HTC VIVE Focus 3 Pantalla con montura para sujetar en la cabeza Negro,HTC,Electrónica > Consolas y videojuegos > Realidad virtual > Gafas realidad virtual,https://supermercado.eroski.es/es/productdetail/mp39625-htc-vive-focus-3-pantalla-con-montura-para-sujetar-en-la-cabeza-negro/,
ES,EUR,EROSKI-MARKETPLACE,26885673,8431305034360,"Accesorio para nintendo Switch 2, gaming headset NSX-20 BLACKFIRE",BLACKFIRE,Electrónica > Consolas y videojuegos > Consolas > Nintendo Switch,https://supermercado.eroski.es/es/productdetail/26885673-accesorio-para-nintendo-switch-2-gaming-headset-nsx-20-blackfire/,https://supermercado.eroski.es/images/26885673_x.jpg
ES,EUR,EROSKI-MARKETPLACE,26885673,8431305034360,"Accesorio para nintendo Switch 2, gaming headset NSX-20 BLACKFIRE",BLACKFIRE,Electrónica > Consolas y videojuegos > Consolas > Nintendo Switch,https://supermercado.eroski.es/es/productdetail/26885673-accesorio-para-nintendo-switch-2-gaming-headset-nsx-20-blackfire/,https://supermercado.eroski.es/images/26885673_2_x.jpg
ES,EUR,EROSKI-MARKETPLACE,26885673,8431305034360,"Accesorio para nintendo Switch 2, gaming headset NSX-20 BLACKFIRE",BLACKFIRE,Electrónica > Consolas y videojuegos > Consolas > Nintendo Switch,https://supermercado.eroski.es/es/productdetail/26885673-accesorio-para-nintendo-switch-2-gaming-headset-nsx-20-blackfire/,https://supermercado.eroski.es/images/26885673_3_x.jpg
ES,EUR,EROSKI-MARKETPLACE,mp6663,8447514000164,Consola Arcade 240 Juegos,KARAWAN,Electrónica > Consolas y videojuegos > Consolas > Otras consolas,https://supermercado.eroski.es/es/productdetail/mp6663-consola-arcade-240-juegos/,
ES,EUR,EROSKI-MARKETPLACE,mp1230,0045496512651,Super Mario Party Jamboree - Nintendo Switch,NINTENDO,Electrónica > Consolas y videojuegos > Juegos > Juegos Nintendo Switch,https://supermercado.eroski.es/es/productdetail/mp1230-super-mario-party-jamboree---nintendo-switch/,
ES,EUR,EROSKI-MARKETPLACE,23045735,5026555424295,Grand Theft Auto V (GTA V) Premiun Edition para PS4,ROCKSTAR,"",https://supermercado.eroski.es/es/productdetail/23045735-grand-theft-auto-v-gta-v-premiun-edition-para-ps4/,
ES,EUR,EROSKI-MARKETPLACE,mp20620,8057168505269,Milestone MotoGP 22 Estándar Plurilingüe Xbox Series X,MILESTONE,Electrónica > Consolas y videojuegos > Juegos > Juegos Xbox,https://supermercado.eroski.es/es/productdetail/mp20620-milestone-motogp-22-estandar-plurilingue-xbox-series-x/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP20620_1_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp20620,8057168505269,Milestone MotoGP 22 Estándar Plurilingüe Xbox Series X,MILESTONE,Electrónica > Consolas y videojuegos > Juegos > Juegos Xbox,https://supermercado.eroski.es/es/productdetail/mp20620-milestone-motogp-22-estandar-plurilingue-xbox-series-x/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP20620_2_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp20620,8057168505269,Milestone MotoGP 22 Estándar Plurilingüe Xbox Series X,MILESTONE,Electrónica > Consolas y videojuegos > Juegos > Juegos Xbox,https://supermercado.eroski.es/es/productdetail/mp20620-milestone-motogp-22-estandar-plurilingue-xbox-series-x/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP20620_3_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp20620,8057168505269,Milestone MotoGP 22 Estándar Plurilingüe Xbox Series X,MILESTONE,Electrónica > Consolas y videojuegos > Juegos > Juegos Xbox,https://supermercado.eroski.es/es/productdetail/mp20620-milestone-motogp-22-estandar-plurilingue-xbox-series-x/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP20620_4_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp20620,8057168505269,Milestone MotoGP 22 Estándar Plurilingüe Xbox Series X,MILESTONE,Electrónica > Consolas y videojuegos > Juegos > Juegos Xbox,https://supermercado.eroski.es/es/productdetail/mp20620-milestone-motogp-22-estandar-plurilingue-xbox-series-x/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP20620_5_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp20620,8057168505269,Milestone MotoGP 22 Estándar Plurilingüe Xbox Series X,MILESTONE,Electrónica > Consolas y videojuegos > Juegos > Juegos Xbox,https://supermercado.eroski.es/es/productdetail/mp20620-milestone-motogp-22-estandar-plurilingue-xbox-series-x/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP20620_6_x.webp
ES,EUR,EROSKI-MARKETPLACE,18621912,5010993812851,"Spider Man, figura titán héroe deluxe de 30 cm, edad rec: +4 años SPIDERMAN",SPIDERMAN,"Papelería, libros y juguetes > Juguetes > Vehículos y figuras de acción",https://supermercado.eroski.es/es/productdetail/18621912-spider-man-figura-titan-heroe-deluxe-de-30-cm-edad-rec-4-anos-spiderman/,https://supermercado.eroski.es/images/18621912_x.jpg
ES,EUR,EROSKI-MARKETPLACE,18621912,5010993812851,"Spider Man, figura titán héroe deluxe de 30 cm, edad rec: +4 años SPIDERMAN",SPIDERMAN,"Papelería, libros y juguetes > Juguetes > Vehículos y figuras de acción",https://supermercado.eroski.es/es/productdetail/18621912-spider-man-figura-titan-heroe-deluxe-de-30-cm-edad-rec-4-anos-spiderman/,https://supermercado.eroski.es/images/18621912_2_x.jpg
ES,EUR,EROSKI-MARKETPLACE,18621912,5010993812851,"Spider Man, figura titán héroe deluxe de 30 cm, edad rec: +4 años SPIDERMAN",SPIDERMAN,"Papelería, libros y juguetes > Juguetes > Vehículos y figuras de acción",https://supermercado.eroski.es/es/productdetail/18621912-spider-man-figura-titan-heroe-deluxe-de-30-cm-edad-rec-4-anos-spiderman/,https://supermercado.eroski.es/images/18621912_3_x.jpg
ES,EUR,EROSKI-MARKETPLACE,mp9888,3391892027068,BANDAI NAMCO Entertainment Little Nightmares 1 + 2 Bundle Plurilingüe Nintendo Swi,BANDAI NAMCO ENTERTAINMENT,Electrónica > Consolas y videojuegos > Juegos > Juegos Nintendo Switch,https://supermercado.eroski.es/es/productdetail/mp9888-bandai-namco-entertainment-little-nightmares-1--2-bundle-plurilingue-nintendo-swi/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP9888_1_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp9888,3391892027068,BANDAI NAMCO Entertainment Little Nightmares 1 + 2 Bundle Plurilingüe Nintendo Swi,BANDAI NAMCO ENTERTAINMENT,Electrónica > Consolas y videojuegos > Juegos > Juegos Nintendo Switch,https://supermercado.eroski.es/es/productdetail/mp9888-bandai-namco-entertainment-little-nightmares-1--2-bundle-plurilingue-nintendo-swi/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP9888_2_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp9888,3391892027068,BANDAI NAMCO Entertainment Little Nightmares 1 + 2 Bundle Plurilingüe Nintendo Swi,BANDAI NAMCO ENTERTAINMENT,Electrónica > Consolas y videojuegos > Juegos > Juegos Nintendo Switch,https://supermercado.eroski.es/es/productdetail/mp9888-bandai-namco-entertainment-little-nightmares-1--2-bundle-plurilingue-nintendo-swi/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP9888_3_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp9888,3391892027068,BANDAI NAMCO Entertainment Little Nightmares 1 + 2 Bundle Plurilingüe Nintendo Swi,BANDAI NAMCO ENTERTAINMENT,Electrónica > Consolas y videojuegos > Juegos > Juegos Nintendo Switch,https://supermercado.eroski.es/es/productdetail/mp9888-bandai-namco-entertainment-little-nightmares-1--2-bundle-plurilingue-nintendo-swi/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP9888_4_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp9888,3391892027068,BANDAI NAMCO Entertainment Little Nightmares 1 + 2 Bundle Plurilingüe Nintendo Swi,BANDAI NAMCO ENTERTAINMENT,Electrónica > Consolas y videojuegos > Juegos > Juegos Nintendo Switch,https://supermercado.eroski.es/es/productdetail/mp9888-bandai-namco-entertainment-little-nightmares-1--2-bundle-plurilingue-nintendo-swi/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP9888_5_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp9888,3391892027068,BANDAI NAMCO Entertainment Little Nightmares 1 + 2 Bundle Plurilingüe Nintendo Swi,BANDAI NAMCO ENTERTAINMENT,Electrónica > Consolas y videojuegos > Juegos > Juegos Nintendo Switch,https://supermercado.eroski.es/es/productdetail/mp9888-bandai-namco-entertainment-little-nightmares-1--2-bundle-plurilingue-nintendo-swi/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP9888_6_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp11721,5030917269677,Activision Crash Team Racing Nitro-Fueled Estándar Xbox One,ACTIVISION,Electrónica > Consolas y videojuegos > Juegos > Juegos Xbox,https://supermercado.eroski.es/es/productdetail/mp11721-activision-crash-team-racing-nitro-fueled-estandar-xbox-one/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP11721_1_x.webp
